file name, mutants, tests, cores, total time, original time, mutants time, mutation score, TS size, lines, algorithm, optimizations
genPassword, m49, t100, w2, 11431, 399, 6771, 1.108108, 398, 63, a3, 000100
factorial, m31, t100, w2, 27893, 277, 25893, 0.967742, 403, 18, a5, 010000
massive, m49, t60, w2, 56052, 9692, 44881, 0.959184, 169, 13, a4, 001010
anagram, m60, t100, w2, 12391, 276, 8490, 0.866667, 1370, 37, a4, 110000
factorial, m31, t100, w2, 27462, 305, 25243, 1.363636, 403, 18, a4, 101100
add, m12, t100, w2, 1320, 280, 288, 0.916667, 583, 13, a5, 110001
add, m12, t100, w2, 1440, 334, 333, 0.916667, 583, 13, a5, 111001
primes, m68, t100, w2, 10116, 495, 4770, 0.864865, 398, 30, a5, 011110
genPassword, m49, t100, w2, 11287, 338, 7011, 0.836735, 398, 63, a4, 100000
factorial, m31, t100, w2, 26898, 324, 25585, 0.967742, 403, 18, a4, 101010
primes, m68, t100, w2, 15195, 714, 4875, 0.842105, 398, 30, a5, 100101
add, m12, t100, w2, 1101, 265, 377, 1.100000, 583, 13, a4, 001110
gcd, m65, t150, w2, 25598, 596, 20641, 0.769231, 1495, 19, a2, 100000
massive, m49, t60, w2, 52387, 9500, 40128, 0.948718, 169, 13, a5, 101100
anagram, m60, t100, w2, 10363, 276, 7894, 1.625000, 1370, 37, a3, 101110
massive, m49, t60, w2, 45646, 9888, 34368, 0.959184, 169, 13, a5, 011010
primes, m68, t100, w2, 24824, 503, 12091, 1.378378, 398, 30, a3, 010100
gcd, m65, t150, w2, 15274, 663, 11728, 0.829787, 1495, 19, a5, 101110
anagram, m60, t100, w2, 9916, 297, 7740, 0.866667, 1370, 37, a2, 011011
primes, m68, t100, w2, 17369, 537, 12672, 0.750000, 398, 30, a3, 011010
massive, m49, t60, w2, 57625, 9643, 45223, 1.179487, 169, 13, a2, 111100
gcd, m65, t150, w2, 28528, 689, 23615, 0.769231, 1495, 19, a2, 001001
primes, m68, t100, w2, 18349, 408, 12885, 1.342105, 398, 30, a3, 101111
massive, m49, t60, w2, 57055, 9533, 45172, 0.938776, 169, 13, a3, 001000
anagram, m60, t100, w2, 8915, 264, 6437, 0.878788, 1370, 37, a5, 101111
genPassword, m49, t100, w2, 10157, 340, 5687, 0.789474, 398, 63, a5, 001101
anagram, m60, t100, w2, 11878, 302, 7647, 1.575758, 1370, 37, a2, 011101
anagram, m60, t100, w2, 11682, 263, 7608, 1.625000, 1370, 37, a3, 000100
primes, m68, t100, w2, 35247, 1236, 30219, 0.750000, 398, 30, a4, 101011
massive, m49, t60, w2, 56851, 9631, 44516, 1.179487, 169, 13, a3, 000100
add, m20, t999, w2, 850561204, 14227, 4048, 0.950000, 583, 13, a2, 101000
genPassword, m49, t100, w2, 9361, 376, 6886, 0.836735, 398, 63, a3, 000010
primes, m68, t100, w2, 39085, 529, 34590, 0.750000, 398, 30, a4, 011011
add, m12, t100, w2, 1428, 334, 307, 0.916667, 583, 13, a2, 111001
factorial, m31, t100, w2, 26931, 321, 25487, 1.363636, 403, 18, a2, 101110
massive, m49, t60, w2, 55647, 9739, 44277, 1.533333, 169, 13, a2, 000111
gcd, m65, t150, w2, 16883, 532, 13662, 0.812500, 1495, 19, a5, 000111
primes, m68, t100, w2, 36934, 1052, 31207, 1.342105, 398, 30, a4, 101111
massive, m49, t60, w2, 57216, 9907, 44880, 0.938776, 169, 13, a3, 011001
anagram, m60, t100, w2, 10320, 245, 6358, 0.878788, 1370, 37, a5, 000101
add, m12, t100, w2, 1467, 276, 409, 1.100000, 583, 13, a2, 010101
add, m20, t999, w2, 851414872, 10930, 9148, 1.727273, 583, 13, a4, 100101
factorial, m31, t100, w2, 26742, 276, 25509, 0.967742, 403, 18, a3, 110011
add, m12, t100, w2, 1347, 293, 312, 0.916667, 583, 13, a3, 100001
add, m20, t999, w2, 850877276, 4271, 15420, 1.055556, 583, 13, a4, 000100
gcd, m65, t150, w2, 26534, 643, 20973, 1.063830, 1495, 19, a3, 111100
massive, m49, t60, w2, 47576, 9894, 35146, 0.959184, 169, 13, a5, 111001
genPassword, m49, t100, w2, 10922, 297, 6749, 0.836735, 398, 63, a3, 100001
gcd, m65, t150, w2, 26743, 657, 21749, 0.769231, 1495, 19, a5, 101001
factorial, m31, t100, w2, 11865, 261, 10515, 1.000000, 403, 18, a5, 011110
gcd, m65, t150, w2, 28109, 761, 22964, 0.769231, 1495, 19, a4, 110000
massive, m49, t60, w2, 42122, 9923, 29616, 0.933333, 169, 13, a5, 110101
add, m12, t100, w2, 1150, 306, 300, 1.100000, 583, 13, a4, 100111
massive, m49, t60, w2, 56084, 9860, 44797, 0.938776, 169, 13, a2, 010011
massive, m49, t60, w2, 55873, 9882, 44573, 0.938776, 169, 13, a2, 011011
factorial, m31, t100, w2, 27763, 322, 25529, 1.304348, 403, 18, a2, 111101
genPassword, m49, t100, w2, 10998, 330, 6677, 0.836735, 398, 63, a2, 001000
massive, m49, t60, w2, 57878, 10094, 45406, 0.938776, 169, 13, a2, 111000
primes, m68, t100, w2, 22454, 925, 12807, 0.750000, 398, 30, a2, 101001
factorial, m31, t100, w2, 11997, 273, 10548, 0.956522, 403, 18, a5, 100111
massive, m49, t60, w2, 57290, 9771, 45185, 0.959184, 169, 13, a4, 001000
primes, m68, t100, w2, 18244, 563, 13287, 0.750000, 398, 30, a2, 011011
massive, m49, t60, w2, 56305, 9925, 44905, 0.938776, 169, 13, a2, 011010
genPassword, m49, t100, w2, 9254, 241, 6827, 0.836735, 398, 63, a3, 010011
factorial, m31, t100, w2, 26771, 258, 25547, 0.967742, 403, 18, a4, 010010
genPassword, m49, t100, w2, 11048, 325, 6842, 0.836735, 398, 63, a5, 001000
anagram, m60, t100, w2, 9916, 264, 7794, 0.866667, 1370, 37, a5, 011011
massive, m49, t60, w2, 47132, 9838, 34832, 0.959184, 169, 13, a4, 011000
massive, m49, t60, w2, 56632, 9847, 45030, 1.205128, 169, 13, a4, 111110
primes, m68, t100, w2, 21949, 471, 16181, 0.750000, 398, 30, a5, 010010
gcd, m65, t150, w2, 27134, 737, 22074, 0.769231, 1495, 19, a4, 001001
add, m20, t999, w2, 851394648, 12590, 4832, 0.944444, 583, 13, a5, 100100
add, m12, t100, w2, 1024, 289, 304, 0.916667, 583, 13, a3, 000010
anagram, m60, t100, w2, 10237, 313, 7711, 1.625000, 1370, 37, a2, 001110
gcd, m65, t150, w2, 24478, 647, 20864, 1.063830, 1495, 19, a3, 110110
add, m12, t100, w2, 1476, 288, 396, 1.100000, 583, 13, a4, 111100
factorial, m31, t100, w2, 11625, 244, 10263, 1.000000, 403, 18, a5, 010110
add, m12, t100, w2, 1034, 281, 362, 0.916667, 583, 13, a4, 010010
add, m12, t100, w2, 1259, 245, 304, 0.916667, 583, 13, a4, 000000
add, m12, t100, w2, 1455, 287, 316, 1.100000, 583, 13, a2, 100100
genPassword, m49, t100, w2, 10853, 360, 6633, 0.836735, 398, 63, a3, 100000
massive, m49, t60, w2, 57183, 9907, 44838, 0.938776, 169, 13, a2, 010000
primes, m63, t10, w4, 68224, 4775, 52942, 0.634921, 398, 30, a5, 000000
add, m12, t100, w2, 1107, 260, 299, 1.100000, 583, 13, a3, 010111
add, m12, t100, w2, 1326, 278, 325, 0.916667, 583, 13, a2, 000001
add, m12, t100, w2, 1020, 269, 347, 0.916667, 583, 13, a4, 100011
primes, m68, t100, w2, 17348, 564, 13096, 0.750000, 398, 30, a2, 000011
anagram, m60, t100, w2, 9891, 331, 7716, 0.866667, 1370, 37, a2, 111010
gcd, m65, t150, w2, 26127, 708, 22671, 1.041667, 1495, 19, a4, 110111
add, m12, t100, w2, 1350, 264, 283, 1.100000, 583, 13, a2, 101101
anagram, m60, t100, w2, 10085, 349, 7749, 0.866667, 1370, 37, a3, 100010
massive, m49, t60, w2, 57043, 9906, 45383, 1.205128, 169, 13, a4, 100110
gcd, m65, t150, w2, 24872, 634, 21818, 0.769231, 1495, 19, a5, 101010
add, m12, t100, w2, 1390, 283, 285, 1.100000, 583, 13, a3, 100101
factorial, m31, t100, w2, 27564, 250, 25548, 0.967742, 403, 18, a5, 011001
primes, m68, t100, w2, 33191, 553, 27705, 0.750000, 398, 30, a4, 000011
genPassword, m49, t100, w2, 9696, 499, 6884, 1.078947, 398, 63, a3, 101111
gcd, m65, t150, w2, 26843, 622, 21344, 1.063830, 1495, 19, a3, 100100
primes, m68, t100, w2, 18673, 440, 14367, 0.750000, 398, 30, a3, 001010
anagram, m60, t100, w2, 11872, 316, 7536, 1.575758, 1370, 37, a2, 110101
genPassword, m49, t100, w2, 9525, 366, 6981, 0.836735, 398, 63, a4, 011011
factorial, m31, t100, w2, 27509, 247, 25230, 1.363636, 403, 18, a4, 011100
factorial, m31, t100, w2, 12693, 309, 10422, 0.956522, 403, 18, a5, 111101
factorial, m31, t100, w2, 26801, 269, 25563, 0.967742, 403, 18, a3, 001010
add, m12, t100, w2, 1440, 284, 297, 1.100000, 583, 13, a3, 010100
massive, m49, t60, w2, 57365, 9985, 45071, 0.938776, 169, 13, a2, 100001
factorial, m31, t100, w2, 26922, 296, 25466, 1.304348, 403, 18, a2, 001111
anagram, m60, t100, w2, 11982, 349, 7678, 1.575758, 1370, 37, a3, 110101
add, m20, t999, w2, 851307274, 15916, 16166, 1.055556, 583, 13, a4, 101100
factorial, m31, t100, w2, 26943, 271, 25508, 1.304348, 403, 18, a3, 110111
genPassword, m49, t100, w2, 11425, 299, 7227, 0.836735, 398, 63, a4, 110001
massive, m49, t60, w2, 42574, 9997, 29761, 0.948718, 169, 13, a5, 011100
genPassword, m49, t100, w2, 11058, 310, 6826, 0.836735, 398, 63, a5, 111001
add, m12, t100, w2, 1051, 293, 340, 0.916667, 583, 13, a2, 010011
factorial, m31, t100, w2, 27400, 262, 25359, 0.967742, 403, 18, a4, 111001
add, m12, t100, w2, 1336, 296, 308, 0.916667, 583, 13, a5, 000000
add, m20, t999, w2, 850908268, 4288, 15168, 1.727273, 583, 13, a4, 000101
massive, m49, t60, w2, 57650, 9829, 45181, 1.179487, 169, 13, a2, 001100
primes, m68, t100, w2, 9416, 325, 4451, 0.864865, 398, 30, a5, 010110
anagram, m60, t100, w2, 8682, 288, 6130, 0.906250, 1370, 37, a5, 101110
primes, m68, t100, w2, 17952, 1607, 5652, 0.842105, 398, 30, a5, 101101
anagram, m60, t100, w2, 9955, 313, 7673, 0.866667, 1370, 37, a3, 100011
add, m20, t999, w2, 851273804, 15692, 4948, 0.909091, 583, 13, a5, 111101
factorial, m31, t100, w2, 27764, 309, 25547, 1.304348, 403, 18, a3, 101101
add, m12, t100, w2, 1143, 302, 331, 1.100000, 583, 13, a3, 101111
massive, m49, t60, w2, 56114, 9742, 45034, 0.938776, 169, 13, a3, 101011
anagram, m60, t100, w2, 11746, 295, 7492, 1.625000, 1370, 37, a3, 001100
add, m12, t100, w2, 1025, 242, 338, 0.900000, 583, 13, a5, 011110
add, m12, t100, w2, 1353, 327, 306, 0.916667, 583, 13, a5, 010001
add, m12, t100, w2, 1945, 428, 442, 0.916667, 583, 13, a5, 000000
factorial, m31, t100, w2, 27623, 266, 25490, 0.967742, 403, 18, a2, 111001
anagram, m60, t100, w2, 8740, 300, 6126, 1.625000, 1370, 37, a4, 101110
anagram, m60, t100, w2, 10320, 306, 7778, 1.575758, 1370, 37, a3, 110111
factorial, m31, t100, w2, 26781, 308, 25531, 0.967742, 403, 18, a2, 101011
add, m12, t100, w2, 1108, 300, 321, 0.900000, 583, 13, a5, 010111
add, m12, t100, w2, 1384, 291, 301, 1.100000, 583, 13, a4, 101101
massive, m49, t60, w2, 56663, 10028, 45182, 0.959184, 169, 13, a4, 101011
anagram, m60, t100, w2, 10129, 327, 7913, 0.866667, 1370, 37, a3, 101011
genPassword, m49, t100, w2, 9793, 387, 6934, 1.078947, 398, 63, a3, 100111
primes, m68, t100, w2, 20241, 933, 14188, 1.378378, 398, 30, a4, 111110
gcd, m65, t150, w2, 23352, 564, 20357, 0.769231, 1495, 19, a4, 010010
massive, m49, t60, w2, 46302, 10134, 34543, 0.959184, 169, 13, a5, 011011
anagram, m60, t100, w2, 10460, 269, 6108, 0.906250, 1370, 37, a5, 001100
massive, m49, t60, w2, 52353, 9793, 39978, 0.933333, 169, 13, a5, 100101
gcd, m65, t150, w2, 24633, 750, 21437, 0.769231, 1495, 19, a3, 101011
anagram, m60, t100, w2, 10388, 311, 7814, 1.575758, 1370, 37, a2, 111111
primes, m68, t100, w2, 24008, 1435, 11564, 0.750000, 398, 30, a3, 101001
factorial, m31, t100, w2, 27731, 320, 25534, 0.967742, 403, 18, a2, 110001
massive, m49, t60, w2, 56537, 9798, 45327, 0.938776, 169, 13, a2, 111010
anagram, m60, t100, w2, 11793, 323, 7805, 0.866667, 1370, 37, a3, 111000
genPassword, m49, t100, w2, 9375, 245, 7019, 0.836735, 398, 63, a2, 001011
factorial, m31, t100, w2, 27039, 328, 25501, 1.363636, 403, 18, a3, 101110
add, m12, t100, w2, 1420, 276, 292, 1.100000, 583, 13, a2, 010100
gcd, m65, t150, w2, 24933, 672, 21568, 1.041667, 1495, 19, a3, 010111
anagram, m60, t100, w2, 11614, 274, 7626, 1.575758, 1370, 37, a3, 001101
massive, m49, t60, w2, 56136, 9877, 44761, 0.938776, 169, 13, a3, 001010
factorial, m31, t100, w2, 26800, 266, 25573, 0.967742, 403, 18, a4, 000011
genPassword, m49, t100, w2, 9866, 389, 6860, 1.108108, 398, 63, a2, 100110
genPassword, m49, t100, w2, 11272, 392, 6720, 1.078947, 398, 63, a3, 001101
add, m12, t100, w2, 1373, 282, 330, 0.916667, 583, 13, a3, 011001
massive, m49, t60, w2, 56442, 9900, 44864, 1.179487, 169, 13, a3, 000110
anagram, m60, t100, w2, 10123, 286, 7613, 1.625000, 1370, 37, a2, 110110
factorial, m31, t100, w2, 26876, 267, 25489, 1.363636, 403, 18, a2, 001110
anagram, m60, t100, w2, 11968, 300, 7981, 0.866667, 1370, 37, a5, 111000
factorial, m31, t100, w2, 26915, 264, 25490, 1.304348, 403, 18, a2, 011111
gcd, m65, t150, w2, 24342, 469, 21545, 0.769231, 1495, 19, a3, 001010
add, m12, t100, w2, 1464, 300, 280, 1.100000, 583, 13, a3, 101100
massive, m49, t60, w2, 47185, 9800, 34978, 0.959184, 169, 13, a4, 111000
genPassword, m49, t100, w2, 9632, 263, 6920, 1.108108, 398, 63, a2, 011110
massive, m49, t60, w2, 58174, 9896, 45691, 1.566667, 169, 13, a4, 011101
massive, m49, t60, w2, 56804, 9754, 44690, 0.938776, 169, 13, a3, 001001
genPassword, m49, t100, w2, 9904, 402, 6988, 1.108108, 398, 63, a2, 110110
factorial, m31, t100, w2, 27565, 269, 25525, 0.967742, 403, 18, a2, 100001
primes, m68, t100, w2, 24823, 1359, 12445, 1.342105, 398, 30, a2, 100101
add, m12, t100, w2, 1044, 260, 372, 0.916667, 583, 13, a5, 010010
massive, m49, t60, w2, 57539, 9958, 45173, 0.938776, 169, 13, a2, 101001
factorial, m31, t100, w2, 27728, 309, 25479, 1.304348, 403, 18, a3, 110101
primes, m68, t100, w2, 17792, 533, 13190, 0.750000, 398, 30, a5, 000011
add, m12, t100, w2, 1495, 321, 318, 1.100000, 583, 13, a4, 100100
factorial, m31, t100, w2, 27928, 320, 25511, 1.304348, 403, 18, a4, 100101
add, m20, t999, w2, 851557135, 3250, 3351, 0.909091, 583, 13, a5, 001101
primes, m68, t100, w2, 35953, 1329, 27190, 1.342105, 398, 30, a4, 110101
massive, m49, t60, w2, 42380, 9941, 29693, 0.933333, 169, 13, a5, 011101
add, m12, t100, w2, 927, 211, 154, 0.916667, 583, 13, a5, 000000
gcd, m65, t150, w2, 25587, 673, 22545, 0.769231, 1495, 19, a5, 101011
genPassword, m49, t100, w2, 9793, 417, 6845, 1.108108, 398, 63, a3, 101110
massive, m49, t60, w2, 56457, 10003, 45045, 0.959184, 169, 13, a4, 101010
primes, m68, t100, w2, 25858, 1159, 12734, 1.378378, 398, 30, a2, 101100
factorial, m31, t100, w2, 27735, 274, 25570, 0.967742, 403, 18, a4, 100001
anagram, m60, t100, w2, 10288, 294, 7778, 1.625000, 1370, 37, a3, 110110
genPassword, m49, t100, w2, 11724, 501, 7011, 1.108108, 398, 63, a4, 110100
massive, m49, t60, w2, 57142, 9915, 45448, 1.179487, 169, 13, a2, 110110
anagram, m60, t100, w2, 10044, 301, 7803, 0.866667, 1370, 37, a5, 100010
gcd, m65, t150, w2, 24424, 666, 20980, 1.041667, 1495, 19, a3, 000111
add, m12, t100, w2, 1378, 292, 300, 0.900000, 583, 13, a5, 101101
genPassword, m49, t100, w2, 11168, 345, 6664, 1.078947, 398, 63, a2, 100101
primes, m68, t100, w2, 45097, 507, 33175, 0.750000, 398, 30, a4, 000001
add, m12, t100, w2, 1344, 276, 281, 1.100000, 583, 13, a3, 010101
genPassword, m49, t100, w2, 9649, 316, 7089, 0.836735, 398, 63, a4, 011010
gcd, m65, t150, w2, 25198, 702, 20203, 0.769231, 1495, 19, a2, 110000
anagram, m60, t100, w2, 11918, 329, 7656, 1.575758, 1370, 37, a4, 111101
gcd, m65, t150, w2, 16356, 711, 12770, 0.812500, 1495, 19, a5, 001111
genPassword, m49, t100, w2, 9298, 384, 6726, 0.836735, 398, 63, a2, 011011
massive, m49, t60, w2, 45572, 9868, 34364, 0.959184, 169, 13, a4, 010010
factorial, m31, t100, w2, 26604, 262, 25233, 1.363636, 403, 18, a4, 011110
anagram, m60, t100, w2, 11965, 297, 7633, 1.575758, 1370, 37, a2, 010101
genPassword, m49, t100, w2, 11122, 379, 6855, 0.836735, 398, 63, a5, 100001
massive, m49, t60, w2, 57348, 9972, 44709, 1.533333, 169, 13, a2, 111101
gcd, m65, t150, w2, 26117, 703, 21312, 0.769231, 1495, 19, a2, 000000
primes, m68, t100, w2, 20942, 584, 13152, 0.750000, 398, 30, a3, 011001
genPassword, m49, t100, w2, 9876, 316, 7427, 0.836735, 398, 63, a3, 100010
anagram, m60, t100, w2, 11683, 282, 7680, 0.866667, 1370, 37, a3, 110000
factorial, m31, t100, w2, 26763, 267, 25538, 0.967742, 403, 18, a3, 010010
massive, m49, t60, w2, 57843, 9706, 45418, 1.566667, 169, 13, a4, 111101
massive, m49, t60, w2, 58390, 10011, 45691, 1.205128, 169, 13, a4, 111100
primes, m68, t100, w2, 36875, 769, 26071, 1.342105, 398, 30, a4, 100101
primes, m68, t100, w2, 12683, 1548, 5924, 0.864865, 398, 30, a5, 111110
genPassword, m49, t100, w2, 9520, 368, 6741, 1.108108, 398, 63, a3, 011110
anagram, m60, t100, w2, 12003, 330, 7724, 1.625000, 1370, 37, a3, 100100
massive, m49, t60, w2, 56737, 9904, 45142, 1.533333, 169, 13, a3, 100111
massive, m49, t60, w2, 57412, 9648, 45132, 1.566667, 169, 13, a4, 000101
genPassword, m49, t100, w2, 9629, 381, 6887, 1.078947, 398, 63, a3, 000111
primes, m48, t99, w2, 1077, 492, 337, 1.000000, 398, 30, a4, 000000
factorial, m31, t100, w2, 12899, 337, 10471, 0.956522, 403, 18, a5, 100101
gcd, m65, t150, w2, 26182, 586, 20812, 1.063830, 1495, 19, a3, 000100
massive, m49, t60, w2, 41548, 9716, 30027, 0.948718, 169, 13, a5, 111110
factorial, m31, t100, w2, 27717, 263, 25473, 1.304348, 403, 18, a3, 010101
massive, m49, t60, w2, 56983, 9835, 44759, 0.938776, 169, 13, a2, 010001
add, m12, t100, w2, 1321, 273, 299, 1.100000, 583, 13, a4, 000101
add, m12, t100, w2, 1422, 280, 314, 0.916667, 583, 13, a2, 011000
gcd, m65, t150, w2, 26495, 707, 21126, 1.041667, 1495, 19, a3, 100101
factorial, m31, t100, w2, 27657, 288, 25472, 1.363636, 403, 18, a2, 011100
add, m12, t100, w2, 1389, 304, 311, 0.916667, 583, 13, a4, 100000
massive, m49, t60, w2, 60216, 10001, 47509, 1.179487, 169, 13, a3, 100100
massive, m49, t60, w2, 57354, 9842, 45171, 0.938776, 169, 13, a2, 110001
genPassword, m49, t100, w2, 11231, 519, 6863, 0.836735, 398, 63, a5, 101000
massive, m49, t60, w2, 57122, 9910, 45415, 1.179487, 169, 13, a2, 100110
primes, m68, t100, w2, 24775, 515, 12686, 1.378378, 398, 30, a2, 001100
add, m12, t100, w2, 1355, 284, 320, 0.916667, 583, 13, a4, 011000
factorial, m31, t100, w2, 26952, 291, 25509, 1.363636, 403, 18, a3, 100110
gcd, m65, t150, w2, 24496, 518, 21190, 1.041667, 1495, 19, a2, 010111
primes, m2, t10, w2, 2760, 2484, 23, 1.000000, 398, 30, a4, 000000
anagram, m60, t100, w2, 12055, 286, 7787, 1.575758, 1370, 37, a2, 100101
anagram, m60, t100, w2, 11965, 250, 7866, 0.866667, 1370, 37, a4, 111001
factorial, m31, t100, w2, 27489, 245, 25483, 0.967742, 403, 18, a4, 011001
primes, m68, t100, w2, 17203, 903, 12357, 0.750000, 398, 30, a3, 101011
add, m12, t100, w2, 1372, 279, 315, 1.100000, 583, 13, a3, 001100
add, m12, t100, w2, 1407, 285, 306, 1.100000, 583, 13, a2, 011100
add, m12, t100, w2, 1027, 282, 356, 0.916667, 583, 13, a2, 000010
anagram, m60, t100, w2, 11788, 304, 7621, 1.625000, 1370, 37, a3, 101100
massive, m49, t60, w2, 46551, 9814, 35296, 0.959184, 169, 13, a4, 011011
anagram, m60, t100, w2, 10195, 264, 7762, 1.625000, 1370, 37, a3, 000110
factorial, m31, t100, w2, 11597, 292, 10217, 1.000000, 403, 18, a5, 100110
genPassword, m49, t100, w2, 11555, 384, 7010, 1.078947, 398, 63, a2, 111101
anagram, m60, t100, w2, 10481, 268, 6407, 0.878788, 1370, 37, a5, 011101
gcd, m65, t150, w2, 18458, 584, 13162, 0.812500, 1495, 19, a5, 010101
anagram, m60, t100, w2, 11631, 286, 7801, 0.866667, 1370, 37, a5, 101000
factorial, m31, t100, w2, 27702, 278, 25524, 0.967742, 403, 18, a2, 001001
primes, m68, t100, w2, 24760, 488, 12811, 0.750000, 398, 30, a2, 000001
add, m12, t100, w2, 1075, 290, 401, 0.916667, 583, 13, a4, 111010
massive, m49, t60, w2, 57769, 9994, 45110, 1.533333, 169, 13, a3, 010101
anagram, m60, t100, w2, 11599, 288, 7796, 0.866667, 1370, 37, a2, 011001
primes, m68, t100, w2, 11005, 336, 6415, 0.750000, 398, 30, a4, 000000
massive, m49, t60, w2, 56623, 9933, 45272, 0.938776, 169, 13, a2, 100011
gcd, m65, t150, w2, 25237, 654, 22176, 0.769231, 1495, 19, a5, 110010
massive, m49, t60, w2, 55664, 9571, 44717, 0.938776, 169, 13, a3, 000011
massive, m49, t60, w2, 56831, 9986, 44492, 0.938776, 169, 13, a3, 101000
genPassword, m49, t100, w2, 11447, 348, 6954, 1.078947, 398, 63, a3, 100101
genPassword, m49, t100, w2, 11348, 359, 6826, 1.078947, 398, 63, a3, 111101
primes, m68, t100, w2, 19413, 1154, 13135, 1.342105, 398, 30, a3, 111111
massive, m49, t60, w2, 57230, 9908, 45017, 0.959184, 169, 13, a4, 100000
massive, m49, t60, w2, 57228, 9801, 45085, 0.938776, 169, 13, a2, 011000
genPassword, m49, t100, w2, 9554, 430, 6961, 0.836735, 398, 63, a5, 110010
primes, m68, t100, w2, 18212, 1112, 12737, 1.342105, 398, 30, a3, 100111
add, m12, t100, w2, 1376, 267, 312, 0.916667, 583, 13, a3, 010001
add, m12, t100, w2, 999, 269, 363, 0.916667, 583, 13, a5, 001010
massive, m49, t60, w2, 52660, 9719, 40307, 0.933333, 169, 13, a5, 000101
gcd, m65, t150, w2, 24402, 678, 21311, 0.769231, 1495, 19, a3, 010011
genPassword, m49, t100, w2, 10888, 358, 6664, 0.836735, 398, 63, a4, 000000
factorial, m31, t100, w2, 26983, 301, 25541, 1.304348, 403, 18, a4, 101111
genPassword, m49, t100, w2, 9371, 341, 6926, 0.836735, 398, 63, a5, 010011
genPassword, m49, t100, w2, 9574, 419, 6996, 0.836735, 398, 63, a4, 100011
factorial, m31, t100, w2, 27527, 254, 25557, 0.967742, 403, 18, a5, 001000
add, m12, t100, w2, 1430, 283, 355, 0.916667, 583, 13, a4, 101000
add, m12, t100, w2, 1484, 322, 291, 0.900000, 583, 13, a5, 111100
genPassword, m49, t100, w2, 8437, 359, 5674, 0.789474, 398, 63, a5, 110111
add, m12, t100, w2, 1024, 273, 366, 0.916667, 583, 13, a5, 110011
massive, m49, t60, w2, 41490, 9936, 29992, 0.933333, 169, 13, a5, 111111
genPassword, m49, t100, w2, 9586, 392, 6663, 1.108108, 398, 63, a4, 010110
anagram, m60, t100, w2, 11804, 306, 7608, 1.575758, 1370, 37, a3, 101101
primes, m68, t100, w2, 15523, 388, 10635, 0.750000, 398, 30, a5, 011010
massive, m49, t60, w2, 46918, 9779, 34824, 0.959184, 169, 13, a5, 011000
genPassword, m49, t100, w2, 11478, 415, 7198, 0.836735, 398, 63, a4, 101000
gcd, m65, t150, w2, 25697, 620, 22419, 1.041667, 1495, 19, a4, 100111
primes, m68, t100, w2, 17493, 517, 12769, 0.750000, 398, 30, a5, 000010
add, m12, t100, w2, 1285, 254, 331, 0.916667, 583, 13, a4, 000001
gcd, m65, t150, w2, 24654, 664, 21569, 0.769231, 1495, 19, a2, 001010
genPassword, m49, t100, w2, 11089, 416, 6380, 1.108108, 398, 63, a4, 011100
anagram, m60, t100, w2, 10085, 321, 7763, 0.866667, 1370, 37, a5, 100011
factorial, m31, t100, w2, 26773, 266, 25517, 0.967742, 403, 18, a2, 010010
genPassword, m49, t100, w2, 9912, 389, 7083, 1.078947, 398, 63, a2, 111111
factorial, m31, t100, w2, 26954, 266, 25484, 1.363636, 403, 18, a3, 011110
genPassword, m49, t100, w2, 9736, 378, 7258, 0.836735, 398, 63, a4, 001011
anagram, m60, t100, w2, 9958, 243, 7809, 0.866667, 1370, 37, a5, 000010
primes, m68, t100, w2, 16723, 568, 5303, 0.842105, 398, 30, a5, 011101
add, m12, t100, w2, 1025, 259, 379, 0.916667, 583, 13, a3, 101010
primes, m68, t100, w2, 24055, 725, 12913, 1.342105, 398, 30, a3, 110101
anagram, m60, t100, w2, 9916, 286, 7608, 0.866667, 1370, 37, a2, 100011
primes, m68, t100, w2, 18064, 565, 12772, 1.378378, 398, 30, a3, 000110
add, m12, t100, w2, 1136, 313, 288, 1.100000, 583, 13, a2, 110111
massive, m49, t60, w2, 57568, 10004, 45210, 0.938776, 169, 13, a3, 011000
primes, m68, t100, w2, 28440, 623, 15541, 1.378378, 398, 30, a4, 011100
add, m12, t100, w2, 1363, 322, 301, 0.916667, 583, 13, a2, 100001
anagram, m60, t100, w2, 10225, 376, 7973, 0.866667, 1370, 37, a5, 110011
factorial, m31, t100, w2, 27804, 344, 25481, 1.363636, 403, 18, a2, 100100
massive, m49, t60, w2, 56303, 9788, 45085, 0.938776, 169, 13, a2, 100010
factorial, m31, t100, w2, 26748, 263, 25540, 0.967742, 403, 18, a3, 000010
factorial, m31, t100, w2, 27754, 297, 25501, 1.363636, 403, 18, a4, 110100
genPassword, m49, t100, w2, 10286, 385, 5604, 0.789474, 398, 63, a5, 110101
add, m12, t100, w2, 1287, 289, 267, 0.916667, 583, 13, a5, 001000
genPassword, m49, t100, w2, 9899, 260, 5452, 0.810811, 398, 63, a5, 110100
genPassword, m49, t100, w2, 11107, 470, 6741, 0.836735, 398, 63, a2, 110000
primes, m68, t100, w2, 17142, 556, 12233, 0.750000, 398, 30, a3, 010011
primes, m68, t100, w2, 14008, 474, 5572, 0.864865, 398, 30, a5, 011100
anagram, m60, t100, w2, 8547, 264, 6071, 0.906250, 1370, 37, a5, 011110
gcd, m65, t150, w2, 15452, 671, 11974, 0.829787, 1495, 19, a5, 111110
